id	effectiveTime	active	moduleId	refSetId	referencedComponentId	mapGroup	mapPriority	mapRule	mapAdvice	mapTarget	correlationId	mapCategoryId
fb6fa320-968f-5e59-a15a-925fff3f289f	20130201	1	449080006	447562003	396234004	1	1	TRUE	ALWAYS M00.99 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	M00.99	447561005	447637006
108efaa2-3f11-5e12-8614-050c26579a3e	20130201	1	449080006	447562003	396275006	1	1	TRUE	ALWAYS M19.99 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	M19.99	447561005	447637006
fe0149e5-a76b-5ffb-815d-5408d7449bef	20130201	1	449080006	447562003	396325007	1	1	TRUE	ALWAYS L98.8 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	L98.8	447561005	447637006
448708f3-9bde-55b4-ab79-6191849c7736	20130201	1	449080006	447562003	397540003	2	2	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
832415cd-af22-5cbc-a089-b6de844535ef	20130201	1	449080006	447562003	397540003	1	2	IFA 397542006 | Moderate visual impairment (disorder) |	SOURCE SNOMED CONCEPT IS AMBIGUOUS		447561005	447640006
96cfc83c-8f74-5474-bdd0-48be8e84b05b	20130201	1	449080006	447562003	397540003	1	1	IFA 397541004 | Severe visual impairment (disorder) |	SOURCE SNOMED CONCEPT IS AMBIGUOUS		447561005	447640006
9e32b4b5-7378-59db-bee3-7494883015ff	20130201	1	449080006	447562003	397540003	1	4	OTHERWISE TRUE	ALWAYS H54.9	H54.9	447561005	447637006
a367c1d2-c575-5cff-8096-3a0f0af17de1	20130201	1	449080006	447562003	397540003	1	3	IFA 397543001 | Mild visual impairment (disorder) |	SOURCE SNOMED CONCEPT IS AMBIGUOUS		447561005	447640006
d30ce6b7-5297-55e1-8ff1-48c7d6142ac5	20130201	1	449080006	447562003	397540003	2	1	IFA 433147009 | Combined visual and hearing impairment (disorder) |	IF COMBINED VISUAL AND HEARING IMPAIRMENT CHOOSE H91.9 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	H91.9	447561005	447639009
01c6786c-c919-5063-a4b2-52ef75eccd45	20130731	0	449080006	447562003	397803000	1	6	OTHERWISE TRUE	ALWAYS F52.2	F52.2	447561005	447637006
0fe04385-f643-518b-a98a-310927ed74f6	20130731	1	449080006	447562003	397803000	1	1	TRUE	ALWAYS F52.2 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	F52.2	447561005	447637006
36379efa-ebac-5ea3-806c-be313daf9b82	20130731	0	449080006	447562003	397803000	1	3	IFA 236752004 | Endocrine impotence (disorder) |	IF ENDOCRINE IMPOTENCE CHOOSE N48.4 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	N48.4	447561005	447639009
5b81bd80-0759-5463-8782-d64139bd6c5e	20130731	0	449080006	447562003	397803000	1	4	IFA 236753009 | Neuropathic impotence (disorder) |	IF NEUROPATHIC IMPOTENCE CHOOSE N48.4 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	N48.4	447561005	447639009
6d103dfa-d980-574b-9f0e-9230f4536848	20130731	0	449080006	447562003	397803000	1	2	IFA 236751006 | Drug-induced impotence (disorder) |	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
74fd7a07-1820-597a-925c-374e76e6afcd	20130731	0	449080006	447562003	397803000	1	1	IFA 198036002 | Impotence of organic origin (disorder) |	IF IMPOTENCE OF ORGANIC ORIGIN CHOOSE N48.4 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	N48.4	447561005	447639009
9f159822-6618-5688-b047-abfc9c1a43cf	20130731	0	449080006	447562003	397803000	1	5	IFA 282347007 | Arteriopathic impotence (disorder) |	IF ARTERIOPATHIC IMPOTENCE CHOOSE N48.4 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	N48.4	447561005	447639009
a7cbee9c-6da8-5c80-9331-6801b67d5650	20130201	1	449080006	447562003	39785005	1	1	TRUE	ALWAYS I28.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	I28.9	447561005	447637006
407142ad-2a60-58a7-89ad-2abdbbba7e6c	20130731	0	449080006	447562003	398175007	1	1	TRUE	ALWAYS F52.2 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	F52.2	447561005	447637006
ec771a45-914f-52ed-85c5-4214866aa44e	20130201	1	449080006	447562003	398199007	1	1	TRUE	ALWAYS M87.99 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	M87.99	447561005	447637006
3983496c-36bd-51bb-b47d-428cdd104eff	20130201	1	449080006	447562003	398302004	1	1	TRUE	ALWAYS Q18.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	Q18.9	447561005	447637006
f375e5cf-d9d0-5891-9a0c-53a73a09bc95	20130201	1	449080006	447562003	39898005	1	1	TRUE	ALWAYS G47.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	G47.9	447561005	447637006
af965dc9-9574-5c71-bc45-b751e82b5543	20130201	1	449080006	447562003	398993007	1	3	OTHERWISE TRUE	ALWAYS M24.99	M24.99	447561005	447637006
c2ba5ded-7947-5e95-9d14-e8400b19459a	20130201	1	449080006	447562003	398993007	1	1	IFA 63643000 | Derangement of knee (disorder) |	IF DERANGEMENT OF KNEE CHOOSE M23.99 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M23.99	447561005	447639009
f8fa0716-0a51-583c-b6cd-a5b3f5805be1	20130201	1	449080006	447562003	398993007	1	2	IFA 75630004 | Derangement of temporomandibular joint (disorder) |	IF DERANGEMENT OF TEMPOROMANDIBULAR JOINT CHOOSE K07.6 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	K07.6	447561005	447639009
3d774fcc-9404-5ef5-8daf-fceb05f3226d	20130201	1	449080006	447562003	399153001	1	1	TRUE	ALWAYS R42 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	R42	447561005	447637006
0240e751-f138-5907-8de9-20925438664f	20130201	1	449080006	447562003	399187006	1	1	TRUE	ALWAYS E83.1	E83.1	447561005	447637006
97278ed6-74c2-505b-ab70-1a6ef1ff5259	20130201	1	449080006	447562003	399269003	1	1	TRUE	ALWAYS M13.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	M13.9	447561005	447637006
09724429-f527-5f7b-8a05-93364e5507d4	20130201	1	449080006	447562003	399340005	1	4	OTHERWISE TRUE	ALWAYS Q87.8	Q87.8	447561005	447637006
3231b4c6-8807-59c8-ad30-5b92f5631aa4	20130201	1	449080006	447562003	399340005	1	2	IFA 236420000 | Alport syndrome-like hereditary nephritis (disorder) |	SOURCE SNOMED CONCEPT IS AMBIGUOUS		447561005	447640006
420c3685-7c35-5e3e-9978-784941f9cf82	20130201	1	449080006	447562003	399340005	1	1	IFA 234485006 | Epstein syndrome (disorder) |	IF EPSTEIN SYNDROME CHOOSE D69.4 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	D69.4	447561005	447639009
e0c2c790-f317-5a92-88fd-f494ac1c6769	20130201	1	449080006	447562003	399340005	1	3	IFA 236422008 | Fechtner syndrome (disorder) |	IF FECHTNER SYNDROME CHOOSE D69.4 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	D69.4	447561005	447639009
dcdd2769-e4b3-5818-ba3c-857cc835e6bb	20130201	1	449080006	447562003	399463004	1	1	TRUE	ALWAYS H30.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	H30.9	447561005	447637006
9dcef0f5-7e47-55ba-94af-032b056aa76b	20130201	1	449080006	447562003	399617002	1	1	TRUE	ALWAYS I51.8 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	I51.8	447561005	447637006
7f398fdd-5c59-599e-b21c-3d4edaf7ad6f	20130201	1	449080006	447562003	399625000	1	1	TRUE	ALWAYS H35.0 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	H35.0	447561005	447637006
e2be71f3-bf18-5051-8f04-ab5cad9ee764	20130201	1	449080006	447562003	399907009	1	1	TRUE	ALWAYS T14.1 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	T14.1	447561005	447637006
c4f78bcd-5e8e-5a45-a4f2-201cf5e72d28	20130201	1	449080006	447562003	399963005	1	1	TRUE	ALWAYS T14.0 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	T14.0	447561005	447637006
863e72f2-9cbe-53b2-8816-39991d16cd75	20130201	1	449080006	447562003	399999000	1	1	TRUE	DESCENDANTS NOT EXHAUSTIVELY MAPPED | MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
509bfadf-933e-5529-98e9-6049d7078e2f	20130201	1	449080006	447562003	400010006	1	1	TRUE	ALWAYS D22.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	D22.9	447561005	447637006
52300d64-ae55-50f5-95ac-5de3583f544e	20130201	1	449080006	447562003	400020001	1	2	OTHERWISE TRUE	ALWAYS B02.8	B02.8	447561005	447637006
93b85936-244f-5afb-bc9c-088055afa1ba	20130201	1	449080006	447562003	400020001	2	2	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
aa508ced-1fd1-5c8a-844e-2b9c5ad9a4ee	20130201	1	449080006	447562003	400020001	2	1	IFA 21954000 | Herpes zoster auricularis (disorder) |	IF HERPES ZOSTER AURICULARIS CHOOSE G53.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	G53.0	447561005	447639009
f23685db-55b0-5070-aea6-73aa75ce95c7	20130201	1	449080006	447562003	400020001	1	1	IFA 21954000 | Herpes zoster auricularis (disorder) |	IF HERPES ZOSTER AURICULARIS CHOOSE B02.2 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	B02.2	447561005	447639009
424f7589-9971-5925-9aa8-29f741bf8658	20130201	1	449080006	447562003	400047006	1	1	TRUE	ALWAYS I73.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	I73.9	447561005	447637006
853ad3f7-c33e-52b4-9b1f-7617db7bb266	20130201	1	449080006	447562003	400082007	1	1	TRUE	ALWAYS L98.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	L98.9	447561005	447637006
7e14b08c-fa5e-59ee-8366-eefc80e8058c	20130201	1	449080006	447562003	400096001	1	1	TRUE	ALWAYS D22.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	D22.9	447561005	447637006
b8fa652c-8c08-50e9-945e-91c526020ed3	20130201	1	449080006	447562003	400190005	1	1	TRUE	ALWAYS L90.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	L90.9	447561005	447637006
2ff673a8-9308-5755-bed6-a7bb24c21fca	20130731	1	449080006	447562003	400209005	1	1	TRUE	ALWAYS T14.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	T14.9	447561005	447637006
c958cb36-f754-5e2d-b8a9-dccc0165f1ab	20130731	1	449080006	447562003	400209005	2	1	TRUE	ALWAYS X59.9	X59.9	447561005	447637006
5f0a1bcc-cea1-5c48-8eb9-d4b7defed937	20130201	1	449080006	447562003	400210000	1	1	TRUE	ALWAYS D18.0 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	D18.0	447561005	447637006
0acc82f8-2038-5ca9-857b-cfb2e2311240	20130201	1	449080006	447562003	40024006	1	1	TRUE	ALWAYS H33.3 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	H33.3	447561005	447637006
b6d75271-ec54-5d57-a87f-3b2f02f03634	20130201	1	449080006	447562003	4009004	1	1	TRUE	ALWAYS N39.0 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR CAUSATIVE AGENT CODE	N39.0	447561005	447637006
2b717e78-1229-5350-b302-c80c7a1fc5e4	20130201	1	449080006	447562003	40095003	1	1	TRUE	ALWAYS S37.00 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	S37.00	447561005	447637006
0e09379f-0d23-5f39-8aa3-9e6f1b20aa61	20130731	1	449080006	447562003	40099009	2	1	TRUE	ALWAYS G05.1	G05.1	447561005	447637006
f3a0a6aa-2eba-56f3-99e9-a277ec348dfc	20130731	1	449080006	447562003	40099009	1	1	TRUE	ALWAYS B26.2	B26.2	447561005	447637006
cd118697-2ff3-5979-b51c-e50c3ce6c937	20130201	1	449080006	447562003	402405007	1	1	TRUE	ALWAYS T78.3 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	T78.3	447561005	447637006
9abd8265-6d4d-5b5c-a008-241ad762d09c	20130201	1	449080006	447562003	402519009	1	1	TRUE	ALWAYS C44.3 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	C44.3	447561005	447637006
ad7f3e80-1612-5186-a857-5d8132c9d8ef	20130731	1	449080006	447562003	402697000	1	1	TRUE	ALWAYS H60.3 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	H60.3	447561005	447637006
075d5b6a-0aee-5d50-805a-c6c90a4084e3	20130201	1	449080006	447562003	402698005	1	1	IFA 402699002 | Chondrodermatitis nodularis (disorder) |	IF CHONDRODERMATITIS NODULARIS CHOOSE H61.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	H61.0	447561005	447639009
479c855c-61c6-5f98-bf1c-e40520303181	20130201	1	449080006	447562003	402698005	2	1	IFA 402934006 | Streptococcal cellulitis of external ear (disorder) |	IF STREPTOCOCCAL CELLULITIS OF EXTERNAL EAR CHOOSE B95.5 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	B95.5	447561005	447639009
64b54829-a85b-594f-8741-433a188c457a	20130201	1	449080006	447562003	402698005	1	4	OTHERWISE TRUE	ALWAYS L30.9	L30.9	447561005	447637006
b6998faa-5c88-5b66-9dcd-da3d26bbe3a4	20130201	1	449080006	447562003	402698005	2	2	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
ca2d2976-af59-5942-90c8-395a99e5165d	20130201	1	449080006	447562003	402698005	1	3	IFA 419121001 | Allergic contact dermatitis of pinna (disorder) |	IF ALLERGIC CONTACT DERMATITIS OF PINNA CHOOSE L23.9 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	L23.9	447561005	447639009
e800eb12-008d-566c-82c6-b36fc4cedb5d	20130201	1	449080006	447562003	402698005	1	2	IFA 402934006 | Streptococcal cellulitis of external ear (disorder) |	IF STREPTOCOCCAL CELLULITIS OF EXTERNAL EAR CHOOSE H60.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	H60.1	447561005	447639009
3e902a95-67a5-56cd-b1d4-a697b3b02634	20130731	1	449080006	447562003	402700001	1	1	TRUE	ALWAYS H01.1 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	H01.1	447561005	447637006
91727f50-d384-5297-a8c6-c46248ca5b34	20130201	1	449080006	447562003	40275004	1	1	TRUE	ALWAYS L25.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	L25.9	447561005	447637006
1380a8b1-84a1-55b4-b99e-f4e5af34818f	20130201	1	449080006	447562003	402815007	1	1	TRUE	ALWAYS C80.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	C80.9	447561005	447637006
facdc66f-ed89-5b03-9197-6685d66e05fc	20130731	1	449080006	447562003	403190006	1	1	TRUE	ALWAYS T30.1 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	T30.1	447561005	447637006
f81e3ea4-3e38-57b8-869b-7bf233364ee1	20130201	1	449080006	447562003	403191005	1	1	TRUE	ALWAYS T30.2 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	T30.2	447561005	447637006
62a17706-1000-5db9-bd31-8941996833e7	20130731	1	449080006	447562003	403192003	1	1	TRUE	ALWAYS T30.3 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	T30.3	447561005	447637006
b4ebc378-7065-5868-9033-31ba7ede4e32	20130201	1	449080006	447562003	403382002	1	1	TRUE	ALWAYS H02.8	H02.8	447561005	447637006
59c1eb51-6c43-5e86-abbc-c0551bd96f55	20130201	1	449080006	447562003	404223003	1	1	TRUE	ALWAYS I80.2 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	I80.2	447561005	447637006
bf418247-0b28-5b63-8e3b-ba8babde9b2c	20130201	1	449080006	447562003	404640003	1	1	TRUE	ALWAYS R42 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	R42	447561005	447637006
993b2bbc-efba-5299-8fa8-20ffc3c97271	20130731	1	449080006	447562003	406578005	2	1	TRUE	ALWAYS B97.1	B97.1	447561005	447637006
e9cea5eb-0aab-5659-86bf-1146f9f60baf	20130731	1	449080006	447562003	406578005	1	1	TRUE	ALWAYS A88.8 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	A88.8	447561005	447637006
fdd22d72-a9e0-577e-8e3c-34d8ddc35622	20130201	1	449080006	447562003	40733004	1	1	TRUE	ALWAYS B99 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR CAUSATIVE AGENT CODE	B99	447561005	447637006
a8aff40a-d642-509a-8dd6-ff0bd67260b1	20130201	1	449080006	447562003	40883004	1	1	TRUE	ALWAYS S01.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S01.9	447561005	447637006
adf5a14b-e00a-51c4-a7a0-93d407336d34	20130201	1	449080006	447562003	408856003	1	1	TRUE	ALWAYS F84.0	F84.0	447561005	447637006
dc9a9f40-69a9-5898-80a0-1259abe6222c	20130731	1	449080006	447562003	408866006	1	1	TRUE	ALWAYS T82.7 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE | POSSIBLE REQUIREMENT FOR CAUSATIVE AGENT CODE	T82.7	447561005	447637006
788c049b-7349-5c43-a96d-0147767b6e36	20130201	1	449080006	447562003	40970001	1	1	TRUE	ALWAYS M86.69 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR CAUSATIVE AGENT CODE	M86.69	447561005	447637006
bb3fa90f-2d1a-50c6-9d59-32051d2fd954	20130201	1	449080006	447562003	409778008	1	1	TRUE	ALWAYS M86.89 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR CAUSATIVE AGENT CODE	M86.89	447561005	447637006
6a44791e-5490-5db7-bfa4-2893209303c5	20130201	1	449080006	447562003	409779000	1	1	TRUE	ALWAYS M86.19 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR CAUSATIVE AGENT CODE	M86.19	447561005	447637006
086fa755-c653-58ca-a0fa-b693422aa7b8	20130201	1	449080006	447562003	409780002	1	4	IFA 287052003 | Acute osteomyelitis - hip (disorder) |	IF ACUTE OSTEOMYELITIS - HIP CHOOSE M86.15 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M86.15	447561005	447639009
3bc4a07e-19e5-5bb9-8c52-fed72be0ee32	20130201	1	449080006	447562003	409780002	1	6	IFA 444760002 | Acute osteomyelitis of vertebra (disorder) |	IF ACUTE OSTEOMYELITIS OF VERTEBRA CHOOSE M46.29 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M46.29	447561005	447639009
7b8d6394-9a34-5ff1-81f8-141c9e50b6f2	20130201	1	449080006	447562003	409780002	1	3	IFA 287050006 | Acute osteomyelitis - elbow (disorder) |	IF ACUTE OSTEOMYELITIS - ELBOW CHOOSE M86.12 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M86.12	447561005	447639009
a0b9f02f-82c8-5abc-bc57-87006e05223a	20130201	1	449080006	447562003	409780002	1	2	IFA 203179003 | Acute hematogenous osteomyelitis (disorder) |	IF ACUTE HEMATOGENOUS OSTEOMYELITIS CHOOSE M86.09 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M86.09	447561005	447639009
babe8cfa-4b01-5f7d-9f51-8c9e4f403866	20130201	1	449080006	447562003	409780002	1	5	IFA 288242005 | Acute osteomyelitis - knee (disorder) |	IF ACUTE OSTEOMYELITIS - KNEE CHOOSE M86.16 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M86.16	447561005	447639009
bd6da9d6-c02a-5069-837a-a527af34f783	20130201	1	449080006	447562003	409780002	1	1	IFA 19956000 | Acute osteomyelitis of forearm (disorder) |	IF ACUTE OSTEOMYELITIS OF FOREARM CHOOSE M86.13 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M86.13	447561005	447639009
e19eb0bf-035c-5177-be04-c334cf02fde2	20130201	1	449080006	447562003	409780002	1	7	OTHERWISE TRUE	ALWAYS M86.19	M86.19	447561005	447637006
a68e0fff-eafa-582b-b32f-6411c4887625	20130201	1	449080006	447562003	410429000	1	1	TRUE	ALWAYS I46.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	I46.9	447561005	447637006
91343163-bb10-5059-a422-9cb45f1f4b7e	20130201	1	449080006	447562003	410500004	1	1	TRUE	ALWAYS B02.8	B02.8	447561005	447637006
1a472cdf-40a5-5ad9-9709-d3ef65c0b145	20130201	1	449080006	447562003	41116009	1	1	TRUE	ALWAYS A69.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	A69.9	447561005	447637006
bc6956d8-faa1-5b09-acc1-83153a1a6e30	20130201	1	449080006	447562003	41188003	1	1	TRUE	ALWAYS K13.7 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	K13.7	447561005	447637006
673be28f-0f89-5370-a1df-093b209a4b4e	20130201	1	449080006	447562003	41291007	1	1	TRUE	ALWAYS T78.3 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	T78.3	447561005	447637006
01965ebc-3fee-50e1-b015-24d9b9e27505	20130201	1	449080006	447562003	413428007	1	1	IFA 20533009 | Pott's curvature (disorder) |	IF POTT'S CURVATURE CHOOSE A18.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	A18.0	447561005	447639009
565f0b01-4fc1-5c83-9e7a-92440658393f	20130201	1	449080006	447562003	413428007	1	2	IFA 58407003 | Acquired postural kyphosis (disorder) |	IF ACQUIRED POSTURAL KYPHOSIS CHOOSE M40.09 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M40.09	447561005	447639009
772be8f6-52c0-5b8e-87b2-57a4da17045b	20130201	1	449080006	447562003	413428007	1	5	IFA 203657009 | Osteoporotic kyphosis (disorder) |	IF OSTEOPOROTIC KYPHOSIS CHOOSE M40.19 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M40.19	447561005	447639009
784b54c3-8206-55e7-8e3c-d6214697f863	20130201	1	449080006	447562003	413428007	2	1	IFA 20533009 | Pott's curvature (disorder) |	IF POTT'S CURVATURE CHOOSE M49.09 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M49.09	447561005	447639009
a686c721-554d-5946-8d24-b87d6894c167	20130201	1	449080006	447562003	413428007	1	3	IFA 203630007 | Radiation kyphosis (disorder) |	IF RADIATION KYPHOSIS CHOOSE M96.2 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M96.2	447561005	447639009
b915d67f-1162-5495-bf3c-687ff6178446	20130201	1	449080006	447562003	413428007	1	6	OTHERWISE TRUE	ALWAYS M40.29	M40.29	447561005	447637006
bcc1485a-fb12-5c6f-be06-e18e87a737ac	20130201	1	449080006	447562003	413428007	1	4	IFA 203631006 | Post-laminectomy kyphosis (disorder) |	IF POST-LAMINECTOMY KYPHOSIS CHOOSE M96.3 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M96.3	447561005	447639009
f829d3b5-bde9-52d1-84bf-06258a8c4def	20130201	1	449080006	447562003	413428007	2	2	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
51218fef-cebb-59bb-a36e-f2ce0853e32d	20130201	1	449080006	447562003	41368006	1	1	TRUE	ALWAYS N39.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	N39.9	447561005	447637006
7db03e05-4806-5660-a90c-4f31508e77ca	20130201	1	449080006	447562003	414024009	1	1	TRUE	ALWAYS I25.1 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	I25.1	447561005	447637006
3cfe5a81-f677-5a14-869d-618d60172e19	20130201	1	449080006	447562003	414027002	1	1	TRUE	ALWAYS D75.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	D75.9	447561005	447637006
fb0c4ba2-4712-541e-a077-1805469ad28b	20130201	1	449080006	447562003	414032001	1	1	TRUE	ALWAYS L81.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	L81.9	447561005	447637006
b201ed9d-9d79-5fab-ae88-1da1c2a829a9	20130201	1	449080006	447562003	414086009	1	1	TRUE	ALWAYS I74.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	I74.9	447561005	447637006
6a6ee403-33d0-5e7c-96a4-160d3b123051	20130201	1	449080006	447562003	414285001	1	1	TRUE	ALWAYS T78.1 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	T78.1	447561005	447637006
dc84529f-bc3d-59f1-8f91-862d150f6f65	20130731	1	449080006	447562003	414304001	1	1	TRUE	ALWAYS J34.0	J34.0	447561005	447637006
c9eddc57-e571-5961-bd5e-277d083ceaa5	20130201	1	449080006	447562003	414314005	1	1	TRUE	ALWAYS K52.2	K52.2	447561005	447637006
7e492445-e805-5060-8aa7-4d5094f7c0cb	20130201	1	449080006	447562003	41446000	1	1	TRUE	ALWAYS H01.0 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	H01.0	447561005	447637006
9dad3fbb-df3d-5efa-9890-f1600b230e17	20130201	1	449080006	447562003	414564002	1	1	TRUE	ALWAYS M40.29 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	M40.29	447561005	447637006
6c3cca19-e4ae-5fc7-a5e5-cea959287d7d	20130201	1	449080006	447562003	41497008	1	1	TRUE	ALWAYS R56.0	R56.0	447561005	447637006
15cf747e-f076-5f83-8a08-cf6b47d893b2	20130201	1	449080006	447562003	415073005	1	1	TRUE	ALWAYS P96.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	P96.9	447561005	447637006
69971cbd-8b1a-593e-9270-549beb0ea496	20130731	1	449080006	447562003	415078001	1	2	OTHERWISE TRUE	ALWAYS Z85.8	Z85.8	447561005	447637006
b8535edd-27d4-5d80-b827-7fa496c80c9b	20130731	1	449080006	447562003	415078001	1	1	IFA 1321000119109 | History of primary malignant neoplasm of larynx (situation) |	IF HISTORY OF PRIMARY MALIGNANT NEOPLASM OF LARYNX CHOOSE Z85.2 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Z85.2	447561005	447639009
